"baseMean","log2FoldChange","lfcSE","pvalue","padj","ENSEMBL","SYMBOL","ENTREZID"
7.4062798749888,-2.92634340712066,0.133219000460896,1.40289443566376e-107,6.31684472256424e-106,"ENSG00000188626","GOLGA8M","653720"
63.7263678146455,-3.9129778061306,0.130365806962665,1.47917233863671e-107,6.6438577807754e-106,"ENSG00000163827","LRRC2","79442"
2559.11056512894,-1.1614647926806,0.0528944825794321,3.33202859234028e-107,1.49292936264192e-105,"ENSG00000076067","RBMS2","5939"
1629.32254514813,-2.99966185691568,0.136639137963159,4.02427886141208e-107,1.79866478545325e-105,"ENSG00000198947","DMD","1756"
16.9544322088015,-4.81179454789861,0.219154416118735,4.35725535990717e-107,1.94271647676646e-105,"ENSG00000187758","ADH1A","124"
184.147298978538,3.21076062304994,0.147648488932856,6.95313796988006e-107,3.09253136454983e-105,"ENSG00000176092","CRYBG2","55057"
5093.81293443196,-1.76118794586458,0.0804246178158416,7.47651925836416e-107,3.3172039470464e-105,"ENSG00000185432","TMT1A","25840"
683.435872080338,2.43453386698441,0.111776141441308,1.43375027648963e-106,6.34582756195205e-105,"ENSG00000160606","TLCD1","116238"
22.1141710794879,5.68278725475209,0.270693096288433,1.75494816163807e-106,7.74860728358209e-105,"ENSG00000203740","NTMT2","149281"
2334.41178439709,2.26072738452482,0.103810178260283,2.15725939859828e-106,9.50186579174367e-105,"ENSG00000188322","SBK1","388228"
952.442130688308,-1.12530996381123,0.0515085847203155,2.28114150399557e-106,1.00232476084984e-104,"ENSG00000152133","GPATCH11","253635"
42.6033148687224,-2.23479258075473,0.102361914550167,2.83129393926756e-106,1.24106188070401e-104,"ENSG00000157782","CABP1","9478"
2240.23906728864,1.86523503878805,0.085519313513312,3.19576969676344e-106,1.39745784985153e-104,"ENSG00000140525","FANCI","55215"
549.160240622743,2.43817922820768,0.112122299251964,3.54146007385025e-106,1.54490887777961e-104,"ENSG00000149380","P4HA3","283208"
540.042141806533,-2.2754565767881,0.104336148073453,6.99813234845839e-106,3.04552692705279e-104,"ENSG00000092607","TBX15","6913"
188.2057778174,-2.23590116376736,0.102578479699334,8.22329214849879e-106,3.57016485616567e-104,"ENSG00000165152","PGAP4","84302"
502.098121658548,-3.07740994254874,0.141236225761659,1.20951187787076e-105,5.2386263262731e-104,"ENSG00000189129","PLAC9","219348"
2942.23721480512,-3.28457107550009,0.150742194993572,1.32317215631521e-105,5.71729802744179e-104,"ENSG00000196549","MME","4311"
3620.62665937772,-1.95413969745705,0.0897552558588621,1.4954827423214e-105,6.44652288283615e-104,"ENSG00000090006","LTBP4","8425"
3009.81447407519,-3.29597100391902,0.151355787711946,1.76219244347317e-105,7.57826069485119e-104,"ENSG00000062282","DGAT2","84649"
16629.950170387,1.19334464873005,0.0543008635747744,3.10205982952341e-105,1.33088609336935e-103,"ENSG00000143799","PARP1","142"
1252.52802082295,-1.68567769701362,0.0775798688921517,3.27889056088588e-105,1.40344231042529e-103,"ENSG00000274180","NATD1","256302"
2674.14789256536,-1.71326289027443,0.0788556987162116,3.62732847228512e-105,1.54893737651029e-103,"ENSG00000157617","C2CD2","25966"
5084.20479680852,-1.32159109746825,0.06091587514841,4.83769865756997e-105,2.06095026416523e-103,"ENSG00000138796","HADH","3033"
128.880106303303,-3.14465278423927,0.144793628497649,5.49844073327892e-105,2.33696577988497e-103,"ENSG00000101049","SGK2","10110"
30.8417335048349,4.58180854805916,0.212697321808089,6.95538434278119e-105,2.94930994357885e-103,"ENSG00000124657","OR2B6","26212"
198.01117306199,-3.40766915902097,0.157039902137117,6.99424164208802e-105,2.95888952816798e-103,"ENSG00000118729","CASQ2","845"
480.925778847747,-4.55562026195898,0.209735933357651,1.067488825627e-104,4.50549634036676e-103,"ENSG00000133317","LGALS12","85329"
2935.48416115686,1.50073611751491,0.0692117265325406,1.22609004782619e-104,5.1629176064829e-103,"ENSG00000111602","TIMELESS","8914"
343.63216781617,2.84983780398892,0.132733043392851,1.78254619070608e-104,7.48875236839129e-103,"ENSG00000131187","F12","2161"
58.2608571837833,2.14861252158645,0.0995362633448405,1.94310808693645e-104,8.14448829711082e-103,"ENSG00000104147","OIP5","11339"
19071.1660837244,-1.85028176695315,0.086025098385728,3.38053494122207e-104,1.41368531300622e-102,"ENSG00000177469","CAVIN1","284119"
10387.1557632609,-1.09439241923958,0.0506704385102426,3.78363096581505e-104,1.57862456190692e-102,"ENSG00000170275","CRTAP","10491"
389.292834909757,-1.76314814045901,0.0815497308972118,4.05459820639884e-104,1.68780768816021e-102,"ENSG00000154240","CEP112","201134"
1546.15259700408,1.50494046548085,0.0697031778494984,4.12224334997623e-104,1.71204860226981e-102,"ENSG00000161980","POLR3K","51728"
731.499798236852,-2.56753815570328,0.118875888893545,6.58084762961111e-104,2.72692936743179e-102,"ENSG00000177098","SCN4B","6330"
13.0726027756719,-1.70632413210791,0.0791891868501151,8.7615513792107e-104,3.6223041168005e-102,"ENSG00000236444","UBE2L5","171222"
4056.61393478755,-1.705296632157,0.0790668622335902,1.21050611485383e-103,4.99326910097644e-102,"ENSG00000113580","NR3C1","2908"
3514.07017225044,-1.72371933776803,0.0801448600538041,1.24077257128838e-103,5.10653706884773e-102,"ENSG00000119138","KLF9","687"
712.25325331229,2.26270134088206,0.105330240962819,1.75799288386707e-103,7.21888229129253e-102,"ENSG00000111247","RAD51AP1","10635"
361.060885280933,2.20025131628552,0.102302811553382,1.8472716301761e-103,7.56840500552556e-102,"ENSG00000102384","CENPI","2491"
2854.43932919172,-2.71312124529568,0.126021821214433,2.94048556474112e-103,1.20203085186979e-101,"ENSG00000136960","ENPP2","5168"
264.542206387019,5.30037996753679,0.230599042235284,2.98214047968052e-103,1.21632550371902e-101,"ENSG00000145681","HAPLN1","1404"
4572.94588544819,1.29841682501335,0.0598303541889922,3.46483801185207e-103,1.41004179583e-101,"ENSG00000137216","TMEM63B","55362"
928.309150819364,-2.33976224717742,0.108802026403333,4.99117718235519e-103,2.02666303848713e-101,"ENSG00000069431","ABCC9","10060"
1763.27706689334,-1.36413578424981,0.209121698566391,6.86763097895962e-103,2.78238474695444e-101,"ENSG00000105048","TNNT1","7138"
12271.8035569661,-4.86158041356963,0.225762488000082,7.28925934367101e-103,2.94664259379376e-101,"ENSG00000170323","FABP4","2167"
13360.8465565767,1.31306020930941,0.0606253927683121,7.88590377732262e-103,3.18076442601499e-101,"ENSG00000206053","JPT2","90861"
873.611984559475,-4.49860674498384,0.20884562961982,8.51026405938944e-103,3.42500472354764e-101,"ENSG00000018625","ATP1A2","477"
561.421270090988,-2.04445777091,0.0952100260288703,1.03322964818954e-102,4.1491126998269e-101,"ENSG00000187800","PEAR1","375033"
1.43935900316591,-1.68943313296207,0.0787992554034859,1.04348077473074e-102,4.1810481879134e-101,"ENSG00000261247","GOLGA8T","653075"
1.43935900316591,-1.68943313296207,0.0787992554034859,1.04348077473074e-102,4.1810481879134e-101,"ENSG00000261247","GOLGA8K","653125"
1390.40821024392,-2.00337435013142,0.0933163004098535,1.08265817571395e-102,4.32849118118957e-101,"ENSG00000072163","LIMS2","55679"
2460.41260399676,2.67623056509268,0.125082152834626,1.62224156454342e-102,6.47153427644941e-101,"ENSG00000158373","H2BC5","3017"
427.319014337537,-2.1571575193161,0.100532326238257,1.67469402272051e-102,6.66616169962995e-101,"ENSG00000135604","STX11","8676"
6722.64356686608,1.78718633862956,0.0834408285374424,3.52472887730028e-102,1.39996382111287e-100,"ENSG00000104522","GFUS","7264"
534.520846735004,2.86101488103419,0.13439865187197,3.76398482841664e-102,1.49173525084373e-100,"ENSG00000144485","HES6","55502"
783.435466740732,2.93902303391838,0.137232329198935,4.13482958671085e-102,1.63514532634472e-100,"ENSG00000125869","LAMP5","24141"
1524.50201173882,-1.79822600155271,0.0841741317296341,5.8056935139918e-102,2.29091910440401e-100,"ENSG00000042286","AIFM2","84883"
1025.46096613334,2.08261476846863,0.0977199015756586,6.4280402500396e-102,2.53100606468551e-100,"ENSG00000123473","STIL","6491"
619.959675386726,-2.21985384895594,0.103813807052577,6.63287037925078e-102,2.60601609220196e-100,"ENSG00000245848","CEBPA","1050"
336.163415350542,-3.52660097709957,0.164822336171202,6.91893825042039e-102,2.71255184727149e-100,"ENSG00000009950","MLXIPL","51085"
5262.58853331114,-1.65872091524596,0.0776175709610083,7.04006496197731e-102,2.75410369297482e-100,"ENSG00000111077","TNS2","23371"
4601.56493976063,-2.47794350266404,0.116057813544179,1.04034222091541e-101,4.06112990143181e-100,"ENSG00000005249","PRKAR2B","5577"
1862.83949169649,1.36962726455682,0.0641170246630359,1.48900630012839e-101,5.80010997979349e-100,"ENSG00000154370","TRIM11","81559"
450.5585250821,2.53932947956785,0.118891310952702,3.07289742891061e-101,1.19442472498532e-99,"ENSG00000091651","ORC6","23594"
1371.65036883931,2.09257484315772,0.0985140947185088,3.24617662356861e-101,1.25908739785366e-99,"ENSG00000160949","TONSL","4796"
8706.69724650966,1.76545586162307,0.0827513904392596,3.28852964738427e-101,1.27280091096952e-99,"ENSG00000180921","FAM83H","286077"
2151.69985076191,-2.50226174667629,0.117870506088719,3.8420870585193e-101,1.48389396351432e-99,"ENSG00000154553","PDLIM3","27295"
119.068022639979,-4.88505115904408,0.228918641334578,4.60735318134449e-101,1.77568562969995e-99,"ENSG00000186458","DEFB132","400830"
5970.11460597693,2.29175731428257,0.108035450015706,5.50948547388569e-101,2.11888055508361e-99,"ENSG00000104549","SQLE","6713"
1189.03197405456,3.1371573570067,0.148247516412067,5.80208872103053e-101,2.22670455536427e-99,"ENSG00000103888","CEMIP","57214"
155.510024407797,-2.65422995757156,0.124873937419398,1.15570584342783e-100,4.42598842058854e-99,"ENSG00000137960","GIPC2","54810"
2162.19231693481,-5.27239910240647,0.247491288985973,1.38333501953653e-100,5.28660658411535e-99,"ENSG00000187288","CIDEC","63924"
1584.81760643794,-1.11394936241533,0.0524999569993421,3.03059056059216e-100,1.15575414858977e-98,"ENSG00000166548","TK2","7084"
50.3772522356373,2.51010505803376,0.118785568073587,3.10034635212908e-100,1.17988285547239e-98,"ENSG00000115718","PROC","5624"
205.556712770805,3.18889487244759,0.151898603047068,5.48535342508727e-100,2.08317461703053e-98,"ENSG00000106327","TFR2","7036"
1498.88537517686,-3.78290180063528,0.178479188317938,5.85129056977655e-100,2.21751722405844e-98,"ENSG00000198848","CES1","1066"
971.996137847002,-1.87273298438463,0.0884768210634807,6.54443906651476e-100,2.4750497101657e-98,"ENSG00000171115","GIMAP8","155038"
1120.74538104691,-2.13685144584741,0.101062986805403,7.24877280156996e-100,2.73573497994521e-98,"ENSG00000144642","RBMS3","27303"
522.756068589845,-3.02969991691331,0.178920488968015,9.10879038458513e-100,3.43060053594178e-98,"ENSG00000134201","GSTM5","2949"
425.169566353056,-4.6986119725159,0.221971176037919,9.31784384326799e-100,3.50208465605141e-98,"ENSG00000181234","TMEM132C","92293"
6227.98672420415,-2.27728304778017,0.107741831892737,1.18034981320546e-99,4.42716359835475e-98,"ENSG00000111275","ALDH2","217"
43.0943255962009,2.95889775584247,0.140274519259959,1.67911173586723e-99,6.2849221372759e-98,"ENSG00000179603","GRM8","2918"
1577.98658547184,1.46427156678701,0.069398469592163,1.87750262128074e-99,7.01306985291951e-98,"ENSG00000162769","FLVCR1","28982"
378.548128438502,-2.18468479299393,0.103459798141147,1.89500442694174e-99,7.06393965788878e-98,"ENSG00000146966","DENND2A","27147"
605.782151005058,-1.78694298851072,0.0846164813384085,1.94977412312325e-99,7.25323948338141e-98,"ENSG00000119865","CNRIP1","25927"
40.5903842332064,5.46801517717578,0.267711229099828,2.03023159252239e-99,7.53713120399487e-98,"ENSG00000127588","GNG13","51764"
2666.44653390976,-0.956129905182242,0.0452362264377343,2.22435155586207e-99,8.24097335085275e-98,"ENSG00000171055","FEZ2","9637"
2324.73280932787,1.99665330527717,0.094965212952469,3.64926311186236e-99,1.34926311520098e-97,"ENSG00000176058","TPRN","286262"
2171.73484908276,-1.5470514287172,0.0733439984403069,3.72628422040986e-99,1.37494596863034e-97,"ENSG00000114480","GBE1","2632"
8011.38386567856,-1.27660963499789,0.0607781875125301,4.07465162942955e-99,1.50044509698285e-97,"ENSG00000169764","UGP2","7360"
174.843777366137,3.14829304141619,0.150730979621084,6.22224777801801e-99,2.28664463292779e-97,"ENSG00000127561","SYNGR3","9143"
1629.23268331906,-0.925760441530578,0.0439583234265048,6.71277690276548e-99,2.46193799673804e-97,"ENSG00000187866","PABIR1","116224"
205.228329807996,-3.49716687552928,0.165991985843058,7.57424046474418e-99,2.77229392945999e-97,"ENSG00000053438","NNAT","4826"
2860.26564161624,-2.22068029396668,0.105612295563951,1.26183868719709e-98,4.60925854594424e-97,"ENSG00000158186","MRAS","22808"
25437.4101715378,1.20069797429447,0.0571503636375784,1.43911394275586e-98,5.24627690033504e-97,"ENSG00000163468","CCT3","7203"
825.874641807014,3.70923420534927,0.178160045956937,1.84072701106514e-98,6.69693301165721e-97,"ENSG00000169248","CXCL11","6373"
160.895214614776,-5.27964205227464,0.250614375838014,1.88253919393887e-98,6.83538332873093e-97,"ENSG00000167434","CA4","762"
37.4615137872638,3.61408215007271,0.175913594885705,4.74227586869467e-98,1.71846096269771e-96,"ENSG00000070031","SCT","6343"
3058.67594190505,-1.85475675356898,0.0886132865795413,5.10914370879221e-98,1.84772233015187e-96,"ENSG00000107104","KANK1","23189"
962.704012039058,-1.85823562377664,0.0887304018219939,6.95893694721793e-98,2.51170678585003e-96,"ENSG00000198844","ARHGEF15","22899"
615.10046498258,2.56386194937755,0.122995448026837,9.13200491643029e-98,3.28951091950066e-96,"ENSG00000007968","E2F2","1870"
72.1025749250849,4.62886198958722,0.23252940725356,1.24693903908964e-97,4.48281977471928e-96,"ENSG00000128564","VGF","7425"
566.742150932062,-2.66145701710067,0.127315305615712,1.56241311149612e-97,5.60588893712543e-96,"ENSG00000154262","ABCA6","23460"
37.2362066961031,5.07190838712105,0.220503410280532,1.94631278272831e-97,6.96956217138006e-96,"ENSG00000274641","H2BC17","8348"
1319.35588125547,2.26013116367494,0.108623886567299,2.11834291044907e-97,7.57068288486819e-96,"ENSG00000151651","ADAM8","101"
987.215213047996,2.47376580662567,0.118740239320984,2.2378105815909e-97,7.98196319406277e-96,"ENSG00000167513","CDT1","81620"
611.944161128358,-5.22895046086301,0.249628886331919,2.45979616488775e-97,8.75658552553287e-96,"ENSG00000124253","PCK1","5105"
286.694294787507,4.12093230121123,0.229186046145094,2.86547913032494e-97,1.01808458710431e-95,"ENSG00000159263","SIM2","6493"
322.738533934434,1.89155626447916,0.0907402030155576,2.92425935248e-97,1.03694350645153e-95,"ENSG00000123219","CENPK","64105"
18.2754398232788,-4.10045175380011,0.19628381176302,3.43635894013013e-97,1.21616353073749e-95,"ENSG00000187151","ANGPTL5","253935"
2010.72707243138,-2.55324603621826,0.122192424427659,4.16825948331219e-97,1.47232637399868e-95,"ENSG00000165092","ALDH1A1","216"
742.188524173192,-1.82402431980839,0.0874617660349822,4.97918346618633e-97,1.7553551634379e-95,"ENSG00000164318","EGFLAM","133584"
402.196957054698,-2.48234337179049,0.119162180857289,7.88683828619345e-97,2.77503820626973e-95,"ENSG00000119771","KLHL29","114818"
2796.77610948131,1.20957931130796,0.0578346902977582,9.51843583355833e-97,3.34266151058416e-95,"ENSG00000143493","INTS7","25896"
1614.50975240445,2.33452859333833,0.112442271600173,1.04715291378268e-96,3.67028105098666e-95,"ENSG00000117122","MFAP2","4237"
6320.16359712345,-3.22430189398312,0.155520546897548,1.45468953985543e-96,5.08889565759809e-95,"ENSG00000133392","MYH11","4629"
7057.24561071483,3.5205773333766,0.169982828271497,1.60506698007161e-96,5.60417916208879e-95,"ENSG00000187608","ISG15","9636"
159.125118194133,-1.9348704507886,0.0930979855718953,1.81575262309603e-96,6.32765439975859e-95,"ENSG00000130307","USHBP1","83878"
1344.34202194877,2.74782672777943,0.125352254773855,2.15831023774366e-96,7.5070404464235e-95,"ENSG00000068489","PRR11","55771"
95.6785215181415,3.62854996908905,0.175966461499002,2.22443597448451e-96,7.72227381905491e-95,"ENSG00000099822","HCN2","610"
404.315222262224,2.09883558779979,0.101386400290926,3.54245458959906e-96,1.2274436464647e-94,"ENSG00000135119","RNFT2","84900"
2731.04918002851,2.28097498367156,0.110320691017615,3.63263241877146e-96,1.2562968884006e-94,"ENSG00000158106","RHPN1","114822"
2222.79649258361,1.08429994170922,0.0521243942422786,3.67475657342509e-96,1.26845345023104e-94,"ENSG00000006704","GTF2IRD1","9569"
2427.47916881777,-1.46144321220073,0.0704030938797354,4.20633024111612e-96,1.44919229954817e-94,"ENSG00000137713","PPP2R1B","5519"
2128.76946479241,-0.916158619701602,0.0441335083101883,5.89602204481992e-96,2.02749597386236e-94,"ENSG00000100568","VTI1B","10490"
245.218016202255,2.20635117701408,0.106430753540402,6.23968238262678e-96,2.1416238155163e-94,"ENSG00000127423","AUNIP","79000"
32.6824997070649,-4.00749288368656,0.193138508547878,6.71467009487524e-96,2.30031193400895e-94,"ENSG00000196666","FAM180B","399888"
3854.83098764016,1.1061608783048,0.0533623828142908,8.2729072436521e-96,2.82880555769315e-94,"ENSG00000165209","STRBP","55342"
588.740745840554,8.66358623479408,0.394757818118826,8.74875950217765e-96,2.98590401696273e-94,"ENSG00000135346","CGA","1081"
9906.1785118556,-1.0521748165268,0.0508591849353016,1.0013582379629e-95,3.41118121849872e-94,"ENSG00000139641","ESYT1","23344"
220.40513907394,4.44543629352397,0.236157105340988,1.37590970408315e-95,4.67835017326664e-94,"ENSG00000196132","MYT1","4661"
3241.41102446337,1.4540912298708,0.0703337694618351,1.3926647638822e-95,4.72648595518305e-94,"ENSG00000254986","DPP3","10072"
5749.80430312626,1.73669148078828,0.0840082056705358,1.46521315852204e-95,4.96344368094496e-94,"ENSG00000073350","LLGL2","3993"
68.0022657750676,2.37683547509643,0.115508334090727,2.10990573902616e-95,7.13406975810872e-94,"ENSG00000156509","FBXO43","286151"
1188.98059362894,2.85371568742708,0.138986324993275,3.324867762694e-95,1.12212744844465e-93,"ENSG00000132031","MATN3","4148"
267.897548444445,3.19385869762089,0.155222625776293,4.49569345601823e-95,1.51446591960051e-93,"ENSG00000117407","ARTN","9048"
579.817861060884,1.56292521474736,0.075844542771755,5.12617590721243e-95,1.72366480458598e-93,"ENSG00000186638","KIF24","347240"
2093.48896289822,-1.30137183209452,0.0631471264665717,6.5977383444893e-95,2.21438114805544e-93,"ENSG00000115504","EHBP1","23301"
104.135622195092,-2.02275291016453,0.0982654923257148,1.04338896281947e-94,3.49544910177697e-93,"ENSG00000172458","IL17D","53342"
162.055435773726,1.94858830525292,0.0949694862964393,1.31721390355804e-94,4.40467612493094e-93,"ENSG00000197275","RAD54B","25788"
5018.09965853095,-1.21002817882379,0.0588049892450595,1.40311621121082e-94,4.68331871525431e-93,"ENSG00000173757","STAT5B","6777"
2341.63998885964,1.88919058876947,0.0921371258405211,1.95059794889326e-94,6.49877789163321e-93,"ENSG00000188486","H2AX","3014"
1532.06860852818,1.66626165920086,0.0812048713684575,2.34733132834847e-94,7.80627133345285e-93,"ENSG00000147799","ARHGAP39","80728"
1136.03764783012,-2.3454650841118,0.114150009666442,2.36545852045112e-94,7.85219999005954e-93,"ENSG00000145362","ANK2","287"
8220.65953238906,1.46771887836258,0.0701569656638043,2.7852619504991e-94,9.22890712960459e-93,"ENSG00000164032","H2AZ1","3015"
1.80761420118916,-1.49831625046217,0.0728375658413417,2.89006551302194e-94,9.55876031770583e-93,"ENSG00000178115","GOLGA8Q","727909"
1.80761420118916,-1.49831625046217,0.0728375658413417,2.89006551302194e-94,9.55876031770583e-93,"ENSG00000178115","GOLGA8O","728047"
1798.62221595327,-2.03397966046641,0.0990594375992889,3.66185577917606e-94,1.20894407402889e-92,"ENSG00000170989","S1PR1","1901"
461.237428298244,-2.48410541336378,0.120978732721168,4.0741397510755e-94,1.3426209458662e-92,"ENSG00000153823","PID1","55022"
1681.83871075921,1.95508723070076,0.0955785622892701,5.13781644135796e-94,1.69009075740945e-92,"ENSG00000196976","LAGE3","8270"
3081.0891753839,3.56765839385756,0.175195018007887,5.30912809900471e-94,1.74329150268943e-92,"ENSG00000169245","CXCL10","3627"
811.3797235106,1.40192308562286,0.0684827539888247,9.55318517167215e-94,3.13120705329528e-92,"ENSG00000065600","PACC1","55248"
551.621881244998,-2.46767763612381,0.120483273594534,1.06166268184901e-93,3.47350824559627e-92,"ENSG00000112782","CLIC5","53405"
25.5571067595631,4.32141910876996,0.212031119937249,1.73519726800631e-93,5.66696113147267e-92,"ENSG00000175877","TMEM270","135886"
11669.5453021042,-1.64433332092216,0.080586773482057,1.92869547988416e-93,6.28761639329262e-92,"ENSG00000261371","PECAM1","5175"
6540.67485734892,-2.23400933792105,0.109263133837909,2.08809294871435e-93,6.79508029160337e-92,"ENSG00000074416","MGLL","11343"
153.972221078772,7.94706825934557,0.341521172106048,2.42193184014794e-93,7.86738609002342e-92,"ENSG00000117148","ACTL8","81569"
545.972876515547,-2.05708079657233,0.100635309823878,2.63141051761292e-93,8.53261831121153e-92,"ENSG00000204136","GGTA1","2681"
6894.49826509629,1.38564689598982,0.067992956792958,4.91721697421466e-93,1.59162088928717e-91,"ENSG00000132646","PCNA","5111"
191.308216499455,3.13824179844255,0.155140548697635,4.96475198092587e-93,1.60415281145688e-91,"ENSG00000183145","RIPPLY3","53820"
102.459934850245,-3.62834884499527,0.177710694795299,5.76982850698028e-93,1.8609742973489e-91,"ENSG00000224940","PRRT4","401399"
2377.5238825002,3.21445306098434,0.158359360314133,6.14493389439092e-93,1.97845119421001e-91,"ENSG00000099812","MISP","126353"
1125.89144772879,-2.10468563665641,0.10326489452186,8.38341023754779e-93,2.69439250231858e-91,"ENSG00000158966","CACHD1","57685"
342.105808683753,-3.03791724164191,0.14903828510486,9.9712548841477e-93,3.19906697702876e-91,"ENSG00000116194","ANGPTL1","9068"
103.415726127699,3.25689196194249,0.160821318222821,1.26398567680326e-92,4.04809215611411e-91,"ENSG00000197472","ZNF695","57116"
304.212180759861,-2.7978076497323,0.137469661652059,1.64977774993755e-92,5.27435976258594e-91,"ENSG00000105609","LILRB5","10990"
2261.24933627122,1.62096084008873,0.0792342733620797,1.73237696095026e-92,5.5287139116923e-91,"ENSG00000168496","FEN1","2237"
78.0004081128279,2.59002803540957,0.128159961715782,1.92546645178588e-92,6.13417867328142e-91,"ENSG00000196550","FAM72A","729533"
110.709576437675,-2.70583127321365,0.133048631689593,2.23675333132708e-92,7.11342305072919e-91,"ENSG00000102010","BMX","660"
6.35054807448012,-0.896324550290448,0.0440595519183421,2.36280415488095e-92,7.50118156744142e-91,"ENSG00000285458","C4orf36","132989"
309.016703112608,-2.26770921780803,0.11160069805617,2.61408883510002e-92,8.28447560963493e-91,"ENSG00000221818","EBF2","64641"
9524.26898495085,-5.0854488736116,0.249164637673372,3.54104421536423e-92,1.12026322298593e-90,"ENSG00000196616","ADH1B","125"
79.8138742003416,-3.73346025900037,0.183683461252235,3.74085784636939e-92,1.18142265769628e-90,"ENSG00000127241","MASP1","5648"
1150.83222911102,1.39097207487433,0.0686227070381023,5.04247100660464e-92,1.58973293034913e-90,"ENSG00000164885","CDK5","1020"
196.752919674019,-1.9535977432112,0.0963324083952289,6.78399140607052e-92,2.13507937141572e-90,"ENSG00000162367","TAL1","6886"
878.947607193777,-1.56795932582987,0.0773228540795185,7.02404077748572e-92,2.2068104625776e-90,"ENSG00000157510","AFAP1L1","134265"
13072.4440246798,-1.85906954961849,0.0922731475017546,1.11873130713354e-91,3.50876572552867e-90,"ENSG00000134531","EMP1","2012"
4030.16563739868,-1.49449170451899,0.0739500480954688,1.24376049423651e-91,3.89419055949336e-90,"ENSG00000114019","AMOTL2","51421"
376.039236144451,1.53032264219795,0.0757180633050129,1.37269547505373e-91,4.29049886369457e-90,"ENSG00000100479","POLE2","5427"
8256.57714049824,1.35572882187349,0.0666842132202695,1.49038124050039e-91,4.65034736637093e-90,"ENSG00000117410","ATP6V0B","533"
237.713419976336,-2.13361953377516,0.105448293552156,1.6168789961558e-91,5.03641195532023e-90,"ENSG00000109794","FAM149A","25854"
1471.07251190086,-1.93918028923366,0.0958257760291674,1.64890432696576e-91,5.12738779689473e-90,"ENSG00000136732","GYPC","2995"
1073.34547213431,-1.67970507183098,0.0830219051844868,1.77969497094167e-91,5.52464696525595e-90,"ENSG00000157554","ERG","2078"
514.233053400191,-2.04733729534506,0.101200676861861,2.04149545805594e-91,6.32654921252056e-90,"ENSG00000198932","GPRASP1","9737"
25.9523699952493,-3.26166434338394,0.161280507269528,2.1212654281482e-91,6.56257472847685e-90,"ENSG00000101542","CDH20","28316"
70.3186560311575,3.61373754528204,0.179863763277968,2.13441111796307e-91,6.59203270744757e-90,"ENSG00000179546","HTR1D","3352"
144.010643545626,-2.22070996965706,0.109883396001262,2.75642828202514e-91,8.49867574208803e-90,"ENSG00000155970","MICU3","286097"
837.940129946929,-2.18768312790191,0.108221964683461,2.89449370175464e-91,8.90926140924175e-90,"ENSG00000136160","EDNRB","1910"
661.295860951908,2.22123242815237,0.110419112863157,3.60993764809775e-91,1.10926310399571e-89,"ENSG00000135094","SDS","10993"
12.0228531614598,-3.06618289751805,0.15204634489629,5.21759331365045e-91,1.60056053909975e-89,"ENSG00000080293","SCTR","6344"
657.446926435897,1.84809966077299,0.0917922231411747,5.35932004964064e-91,1.64126920914163e-89,"ENSG00000134222","PSRC1","84722"
1042.388448309,-3.20294846910111,0.158678963102263,5.7200889850267e-91,1.74880905422892e-89,"ENSG00000185818","NAT8L","339983"
7180.58252597177,1.32720268936689,0.0655784087501055,7.00897315955223e-91,2.1392656165338e-89,"ENSG00000149923","PPP4C","5531"
8580.00040779542,-2.24021399552326,0.111178959655291,7.49272253307239e-91,2.28308401338559e-89,"ENSG00000065534","MYLK","4638"
4502.84773776101,1.11100818867994,0.0546745164190861,9.97195567119457e-91,3.03344223435954e-89,"ENSG00000134375","TIMM17A","10440"
139.331739332847,-1.73743297380075,0.0862579069309017,1.08300632310451e-90,3.28897629776197e-89,"ENSG00000101331","CCM2L","140706"
628.142535984844,2.26816483371286,0.113088030513587,1.16026387156569e-90,3.51772668127526e-89,"ENSG00000139734","DIAPH3","81624"
147.723890767912,-2.63129517390795,0.130657814036526,1.36021688554751e-90,4.11708907903406e-89,"ENSG00000112214","FHL5","9457"
158.139061656922,-2.24801703431314,0.111739258416764,1.99932223356805e-90,6.04147354665057e-89,"ENSG00000148541","FAM13C","220965"
1599.66339037736,-1.95549679861031,0.0973721189228714,3.04717879985751e-90,9.19257538112901e-89,"ENSG00000184500","PROS1","5627"
145.177185565403,3.06689943101937,0.15372056273691,3.48421317673248e-90,1.04935963407186e-88,"ENSG00000274290","H2BC6","8344"
968.551462440298,-1.21291336394829,0.060413922630213,3.5984305429742e-90,1.08196776871477e-88,"ENSG00000172840","PDP2","57546"
3804.22295765794,1.825415999662,0.0902644627256275,3.94836308084831e-90,1.18522562382363e-88,"ENSG00000185803","SLC52A2","79581"
1191.00758391143,2.12197626749893,0.106132747528185,4.41099443327875e-90,1.32191762332411e-88,"ENSG00000131153","GINS2","51659"
8630.45441660849,-2.10805161124331,0.105012023454761,4.43280608418083e-90,1.32626933350878e-88,"ENSG00000240583","AQP1","358"
39876.2369154136,1.04982729039398,0.0523093129033476,4.77327210151773e-90,1.42578970112823e-88,"ENSG00000143761","ARF1","375"
642.693002547439,-1.42575498862225,0.0710532893989646,5.40358011557844e-90,1.61141845708996e-88,"ENSG00000155016","CYP2U1","113612"
204.690327703873,1.95013060268321,0.0976195823905982,5.72610524545622e-90,1.70480491849581e-88,"ENSG00000180044","C3orf80","401097"
